episode_id,step,timestamp,ray_vis_0,ray_vis_1,ray_vis_2,ray_vis_3,ray_vis_4,ray_vis_5,ray_vis_6,ray_vis_7,ray_vis_8,ray_vis_9,ray_vis_10,ray_vis_11,ray_vis_12,ray_vis_13,ray_vis_14,ray_vis_15,ray_vis_16,ray_vis_17,ray_vis_18,ray_vis_19,ray_depth_0,ray_depth_1,ray_depth_2,ray_depth_3,ray_depth_4,ray_depth_5,ray_depth_6,ray_depth_7,ray_depth_8,ray_depth_9,ray_depth_10,ray_depth_11,ray_depth_12,ray_depth_13,ray_depth_14,ray_depth_15,ray_depth_16,ray_depth_17,ray_depth_18,ray_depth_19,gyro_x,gyro_y,gyro_z,speed,steering,acceleration
1782852172,10,1782852172.8552976,0.8515625,0.7109375,0.734375,0.8046875,0.84375,0.859375,0.875,0.875,0.828125,0.84375,0.859375,0.875,0.890625,0.90625,0.921875,0.9375,0.953125,0.9765625,1.0,0.0078125,0.11428571492433548,0.6551428437232971,0.32742857933044434,0.49142858386039734,0.49142858386039734,0.39314284920692444,0.49142858386039734,0.49142858386039734,0.4465714395046234,0.4465714395046234,0.4465714395046234,0.46799999475479126,0.4465714395046234,0.5460000038146973,0.36399999260902405,0.39314284920692444,0.46799999475479126,0.40942856669425964,0.30714285373687744,1.0,0.00532632227987051,0.0,-0.014913702383637428,0.0,0.0,0.0
1782852172,11,1782852172.9232478,0.859375,0.71875,0.734375,0.8046875,0.84375,0.8671875,0.8828125,0.875,0.828125,0.8515625,0.859375,0.8828125,0.8984375,0.90625,0.921875,0.9375,0.953125,0.9765625,1.0,0.0078125,0.11428571492433548,0.6551428437232971,0.32742857933044434,0.49142858386039734,0.49142858386039734,0.39314284920692444,0.49142858386039734,0.49142858386039734,0.4465714395046234,0.4465714395046234,0.4465714395046234,0.46799999475479126,0.4465714395046234,0.5460000038146973,0.36399999260902405,0.39314284920692444,0.46799999475479126,0.40942856669425964,0.30714285373687744,1.0,0.0,0.004261057823896408,-0.006391586735844612,0.0,0.0,0.0
1782852172,12,1782852172.970545,0.8515625,0.7109375,0.734375,0.8046875,0.84375,0.859375,0.875,0.875,0.828125,0.84375,0.859375,0.875,0.890625,0.90625,0.921875,0.9375,0.953125,0.9765625,1.0,0.0078125,0.11428571492433548,0.8934285640716553,0.350857138633728,0.46799999475479126,0.46799999475479126,0.46799999475479126,0.49142858386039734,0.49142858386039734,0.4465714395046234,0.4465714395046234,0.4465714395046234,0.4465714395046234,0.4465714395046234,0.36399999260902405,0.3779999911785126,0.40942856669425964,0.13457143306732178,0.17228572070598602,1.0,1.0,0.002130528911948204,0.0,0.012783173471689224,0.0,0.0,0.0
1782852172,13,1782852173.014128,0.84375,0.7109375,0.734375,0.8046875,0.8359375,0.859375,0.875,0.875,0.828125,0.84375,0.859375,0.875,0.890625,0.90625,0.921875,0.9375,0.953125,0.9765625,0.0078125,0.0078125,0.11571428924798965,1.0,0.350857138633728,0.4465714395046234,0.46799999475479126,0.40942856669425964,0.49142858386039734,0.49142858386039734,0.46799999475479126,0.4465714395046234,0.4465714395046234,0.46799999475479126,0.4465714395046234,0.36399999260902405,0.36399999260902405,0.427142858505249,0.13657142221927643,0.13114285469055176,1.0,1.0,0.009587380103766918,0.002130528911948204,0.011717909015715122,0.0,0.0,0.0
1782852172,14,1782852173.0379646,0.84375,0.7109375,0.7265625,0.796875,0.8359375,0.859375,0.875,0.875,0.828125,0.84375,0.859375,0.875,0.890625,0.90625,0.921875,0.9375,0.953125,0.9765625,0.0078125,0.0078125,0.16371428966522217,1.0,0.33885714411735535,0.4465714395046234,0.46799999475479126,0.46799999475479126,0.49142858386039734,0.49142858386039734,0.4465714395046234,0.4465714395046234,0.4465714395046234,0.4465714395046234,0.4465714395046234,0.3779999911785126,0.3779999911785126,0.24571429193019867,0.46799999475479126,0.1534285694360733,0.30714285373687744,1.0,-0.002130528911948204,0.00532632227987051,0.003195793367922306,0.0,0.0,0.0
1782852172,15,1782852173.1035311,0.8359375,0.7109375,0.7265625,0.796875,0.8359375,0.859375,0.875,0.8671875,0.828125,0.84375,0.859375,0.875,0.890625,0.90625,0.921875,0.9375,0.953125,0.96875,1.0,0.0078125,0.1168571412563324,1.0,0.33885714411735535,0.46799999475479126,0.49142858386039734,0.49142858386039734,0.49142858386039734,0.5171428322792053,0.4465714395046234,0.4465714395046234,0.4465714395046234,0.4465714395046234,0.4465714395046234,0.39314284920692444,0.3779999911785126,0.5171428322792053,0.16114285588264465,0.1534285694360733,0.2977142930030823,1.0,0.002130528911948204,0.003195793367922306,-0.014913702383637428,0.0,0.0,0.0
1782852172,16,1782852173.1457253,0.8359375,0.7109375,0.734375,0.8046875,0.8359375,0.859375,0.875,0.875,0.828125,0.84375,0.859375,0.875,0.890625,0.90625,0.921875,0.9375,0.953125,0.9765625,0.0078125,0.0078125,0.11428571492433548,1.0,0.350857138633728,0.46799999475479126,0.46799999475479126,0.46799999475479126,0.49142858386039734,0.49142858386039734,0.4465714395046234,0.4465714395046234,0.4465714395046234,0.46799999475479126,0.4465714395046234,0.5460000038146973,0.3779999911785126,0.3779999911785126,0.46799999475479126,0.14657142758369446,0.24571429193019867,1.0,0.006391586735844612,0.003195793367922306,-0.007456851191818714,0.0,0.0,0.0
1782852172,17,1782852173.1891267,0.8671875,0.71875,0.734375,0.8046875,0.84375,0.8671875,0.8828125,0.875,0.8359375,0.8515625,0.859375,0.8828125,0.8984375,0.90625,0.921875,0.9375,0.953125,0.9765625,1.0,0.0078125,0.11428571492433548,1.0,0.350857138633728,0.46799999475479126,0.46799999475479126,0.46799999475479126,0.49142858386039734,0.49142858386039734,0.4465714395046234,0.4465714395046234,0.4465714395046234,0.46799999475479126,0.4465714395046234,0.5460000038146973,0.3779999911785126,0.3779999911785126,0.46799999475479126,0.14657142758369446,0.24571429193019867,1.0,0.001065264455974102,0.00532632227987051,0.008522115647792816,0.0,0.0,0.0
1782852172,18,1782852173.2302465,0.8671875,0.7109375,0.734375,0.8046875,0.84375,0.859375,0.875,0.875,0.828125,0.8515625,0.859375,0.875,0.890625,0.90625,0.921875,0.9375,0.953125,0.9765625,1.0,0.0078125,0.11428571492433548,1.0,0.33885714411735535,0.46799999475479126,0.46799999475479126,0.49142858386039734,0.49142858386039734,0.5171428322792053,0.46799999475479126,0.4465714395046234,0.4465714395046234,0.4465714395046234,0.4465714395046234,0.36399999260902405,0.36399999260902405,0.3779999911785126,0.46799999475479126,0.16657142341136932,0.30714285373687744,1.0,-0.002130528911948204,0.0,0.003195793367922306,0.0,0.0,0.0
1782852172,19,1782852173.272667,0.8515625,0.7109375,0.734375,0.8046875,0.84375,0.859375,0.875,0.875,0.828125,0.8515625,0.859375,0.875,0.890625,0.90625,0.921875,0.9375,0.953125,0.9765625,1.0,0.0078125,0.26571428775787354,1.0,0.33885714411735535,0.46799999475479126,0.46799999475479126,0.39314284920692444,0.49142858386039734,0.5171428322792053,0.4465714395046234,0.4465714395046234,0.4465714395046234,0.46799999475479126,0.4465714395046234,0.36399999260902405,0.33885714411735535,0.39314284920692444,0.13657142221927643,0.16657142341136932,0.30714285373687744,1.0,0.001065264455974102,0.001065264455974102,-0.011717909015715122,0.0,0.0,0.0
1782852172,20,1782852173.314279,0.84375,0.7109375,0.7265625,0.796875,0.8359375,0.859375,0.875,0.875,0.828125,0.84375,0.859375,0.875,0.890625,0.90625,0.921875,0.9375,0.953125,0.9765625,0.0078125,0.0078125,0.11571428924798965,1.0,0.33885714411735535,0.46799999475479126,0.46799999475479126,0.46799999475479126,0.49142858386039734,0.49142858386039734,0.4465714395046234,0.4465714395046234,0.4465714395046234,0.46799999475479126,0.4465714395046234,0.36399999260902405,0.36399999260902405,0.40942856669425964,0.46799999475479126,0.16657142341136932,0.30714285373687744,1.0,0.01065264455974102,0.00532632227987051,-0.00532632227987051,0.0,0.0,0.0
1782852172,21,1782852173.361719,0.8359375,0.7109375,0.7265625,0.796875,0.8359375,0.859375,0.875,0.875,0.828125,0.84375,0.859375,0.875,0.890625,0.90625,0.921875,0.9375,0.953125,0.96875,1.0,0.0078125,0.15857142210006714,1.0,0.33885714411735535,0.46799999475479126,0.49142858386039734,0.36399999260902405,0.49142858386039734,0.49142858386039734,0.4465714395046234,0.4465714395046234,0.4465714395046234,0.46799999475479126,0.4465714395046234,0.3779999911785126,0.39314284920692444,0.39314284920692444,0.13657142221927643,0.13285714387893677,1.0,1.0,-0.009587380103766918,0.001065264455974102,0.011717909015715122,0.0,0.0,0.0
1782852172,22,1782852173.4033716,0.8359375,0.7109375,0.734375,0.8046875,0.8359375,0.859375,0.875,0.875,0.828125,0.84375,0.859375,0.875,0.890625,0.90625,0.921875,0.9375,0.953125,0.9765625,1.0,0.0078125,0.11428571492433548,1.0,0.350857138633728,0.49142858386039734,0.46799999475479126,0.46799999475479126,0.49142858386039734,0.49142858386039734,0.427142858505249,0.427142858505249,0.427142858505249,0.4465714395046234,0.4465714395046234,0.36399999260902405,0.36399999260902405,0.3779999911785126,0.46799999475479126,0.15114285051822662,0.30714285373687744,1.0,-0.006391586735844612,0.0,-0.002130528911948204,0.0,0.0,0.0
1782852172,23,1782852173.447763,0.859375,0.71875,0.734375,0.8046875,0.84375,0.8671875,0.875,0.875,0.828125,0.8515625,0.859375,0.8828125,0.890625,0.90625,0.921875,0.9375,0.953125,0.9765625,1.0,0.0078125,0.11428571492433548,1.0,0.350857138633728,0.49142858386039734,0.46799999475479126,0.46799999475479126,0.49142858386039734,0.49142858386039734,0.427142858505249,0.427142858505249,0.427142858505249,0.4465714395046234,0.4465714395046234,0.36399999260902405,0.36399999260902405,0.3779999911785126,0.46799999475479126,0.15114285051822662,0.30714285373687744,1.0,0.011717909015715122,-0.002130528911948204,-0.001065264455974102,0.0,0.0,0.0
1782852172,24,1782852173.493586,0.8671875,0.71875,0.734375,0.8046875,0.84375,0.8671875,0.875,0.875,0.828125,0.8515625,0.859375,0.8828125,0.890625,0.90625,0.921875,0.9375,0.953125,0.9765625,1.0,0.0078125,0.11428571492433548,1.0,0.33885714411735535,0.46799999475479126,0.49142858386039734,0.40942856669425964,0.49142858386039734,0.5171428322792053,0.4465714395046234,0.427142858505249,0.4465714395046234,0.4465714395046234,0.4465714395046234,0.3779999911785126,0.36399999260902405,0.5171428322792053,0.13657142221927643,0.1445714235305786,0.272857129573822,1.0,0.011717909015715122,-0.002130528911948204,-0.001065264455974102,0.0,0.0,0.0
1782852172,25,1782852173.5353496,0.859375,0.7109375,0.734375,0.8046875,0.84375,0.859375,0.875,0.875,0.828125,0.8515625,0.859375,0.875,0.890625,0.90625,0.921875,0.9375,0.953125,0.9765625,1.0,0.0078125,0.11428571492433548,0.7559999823570251,0.36399999260902405,0.46799999475479126,0.46799999475479126,0.46799999475479126,0.49142858386039734,0.49142858386039734,0.4465714395046234,0.427142858505249,0.427142858505249,0.4465714395046234,0.4465714395046234,0.36399999260902405,0.36399999260902405,0.39314284920692444,0.13657142221927643,0.1534285694360733,0.30714285373687744,1.0,0.006391586735844612,0.003195793367922306,-0.008522115647792816,0.0,0.0,0.0
1782852172,26,1782852173.5790799,0.84375,0.7109375,0.7265625,0.796875,0.8359375,0.859375,0.875,0.875,0.828125,0.84375,0.859375,0.875,0.890625,0.90625,0.921875,0.9375,0.953125,0.9765625,1.0,0.0078125,0.11428571492433548,1.0,0.33885714411735535,0.46799999475479126,0.46799999475479126,0.46799999475479126,0.49142858386039734,0.49142858386039734,0.427142858505249,0.427142858505249,0.427142858505249,0.46799999475479126,0.4465714395046234,0.5460000038146973,0.36399999260902405,0.36399999260902405,0.46799999475479126,0.1534285694360733,0.2977142930030823,1.0,0.006391586735844612,0.0,-0.003195793367922306,0.0,0.0,0.0
1782852172,27,1782852173.6244192,0.8359375,0.7109375,0.7265625,0.796875,0.8359375,0.859375,0.875,0.875,0.828125,0.84375,0.859375,0.875,0.890625,0.90625,0.921875,0.9375,0.953125,0.96875,1.0,0.0078125,0.11571428924798965,1.0,0.350857138633728,0.46799999475479126,0.49142858386039734,0.46799999475479126,0.49142858386039734,0.49142858386039734,0.46799999475479126,0.46799999475479126,0.4465714395046234,0.46799999475479126,0.4465714395046234,0.36399999260902405,0.350857138633728,0.5171428322792053,0.46799999475479126,0.16114285588264465,0.30714285373687744,1.0,-0.006391586735844612,0.004261057823896408,-0.007456851191818714,0.0,0.0,0.0
1782852172,28,1782852173.6733508,0.8359375,0.7109375,0.734375,0.8046875,0.8359375,0.859375,0.875,0.875,0.828125,0.84375,0.859375,0.875,0.890625,0.90625,0.921875,0.9375,0.953125,0.9765625,0.0078125,0.0078125,0.16114285588264465,1.0,0.350857138633728,0.4465714395046234,0.46799999475479126,0.46799999475479126,0.49142858386039734,0.5171428322792053,0.4465714395046234,0.427142858505249,0.427142858505249,0.4465714395046234,0.4465714395046234,0.36399999260902405,0.350857138633728,0.3779999911785126,0.46799999475479126,0.13114285469055176,1.0,1.0,-0.007456851191818714,0.003195793367922306,-0.015978965908288956,0.0,0.0,0.0
1782852172,29,1782852173.714816,0.84375,0.7109375,0.734375,0.8046875,0.84375,0.859375,0.875,0.875,0.828125,0.8515625,0.859375,0.875,0.890625,0.90625,0.921875,0.9375,0.953125,0.9765625,1.0,0.0078125,0.11428571492433548,1.0,0.350857138633728,0.4465714395046234,0.46799999475479126,0.46799999475479126,0.49142858386039734,0.5171428322792053,0.4465714395046234,0.39314284920692444,0.4465714395046234,0.46799999475479126,0.4465714395046234,0.3779999911785126,0.36399999260902405,0.39314284920692444,0.13457143306732178,0.1445714235305786,1.0,1.0,0.007456851191818714,0.001065264455974102,0.020240023732185364,0.0,0.0,0.0
1782852172,30,1782852173.7633107,0.8671875,0.71875,0.734375,0.8046875,0.84375,0.8671875,0.875,0.875,0.828125,0.8515625,0.859375,0.875,0.890625,0.90625,0.921875,0.9375,0.953125,0.9765625,1.0,0.0078125,0.11428571492433548,1.0,0.350857138633728,0.4465714395046234,0.46799999475479126,0.46799999475479126,0.49142858386039734,0.5171428322792053,0.4465714395046234,0.39314284920692444,0.4465714395046234,0.46799999475479126,0.4465714395046234,0.3779999911785126,0.36399999260902405,0.39314284920692444,0.13457143306732178,0.1445714235305786,1.0,1.0,0.007456851191818714,0.001065264455974102,0.020240023732185364,0.0,0.0,0.0
1782852172,31,1782852174.7158973,0.84375,0.7109375,0.734375,0.8046875,0.8359375,0.859375,0.875,0.875,0.828125,0.84375,0.859375,0.875,0.890625,0.90625,0.921875,0.9375,0.953125,0.9765625,1.0,0.0078125,0.11428571492433548,0.6551428437232971,0.350857138633728,0.46799999475479126,0.46799999475479126,0.46799999475479126,0.49142858386039734,0.49142858386039734,0.46799999475479126,0.427142858505249,0.4465714395046234,0.4465714395046234,0.4465714395046234,0.36399999260902405,0.36399999260902405,0.40942856669425964,0.46799999475479126,0.1534285694360733,0.2977142930030823,1.0,0.002130528911948204,0.004261057823896408,-0.004261057823896408,-0.1412,0.0,-0.1412
1782852172,32,1782852174.7900534,0.84375,0.7109375,0.734375,0.8046875,0.84375,0.859375,0.875,0.875,0.828125,0.8515625,0.859375,0.875,0.890625,0.90625,0.921875,0.9375,0.953125,0.9765625,1.0,0.0078125,0.11428571492433548,0.8934285640716553,0.33885714411735535,0.4465714395046234,0.46799999475479126,0.4465714395046234,0.49142858386039734,0.5171428322792053,0.4465714395046234,0.4465714395046234,0.427142858505249,0.4465714395046234,0.4465714395046234,0.3779999911785126,0.3779999911785126,0.39314284920692444,0.4465714395046234,0.13114285469055176,1.0,1.0,0.00532632227987051,0.0,-0.01810949482023716,-0.2706,0.0,-0.2706
1782852172,33,1782852174.8117654,0.8515625,0.7109375,0.734375,0.8046875,0.84375,0.859375,0.875,0.875,0.828125,0.8515625,0.859375,0.875,0.890625,0.90625,0.921875,0.9375,0.953125,0.9765625,1.0,0.0078125,0.19257143139839172,1.0,0.36399999260902405,0.46799999475479126,0.46799999475479126,0.39314284920692444,0.49142858386039734,0.49142858386039734,0.4465714395046234,0.4465714395046234,0.4465714395046234,0.46799999475479126,0.4465714395046234,0.5460000038146973,0.3779999911785126,0.5171428322792053,0.175428569316864,0.14028571546077728,1.0,1.0,-0.019174760207533836,0.02876213937997818,0.11185276508331299,-0.451,0.0,-0.451
1782852172,34,1782852174.8491936,0.84375,0.7109375,0.734375,0.8046875,0.84375,0.859375,0.875,0.875,0.828125,0.8515625,0.859375,0.875,0.890625,0.90625,0.921875,0.9375,0.953125,0.9765625,1.0,0.0078125,0.11428571492433548,0.6142857074737549,0.350857138633728,0.4465714395046234,0.46799999475479126,0.46799999475479126,0.49142858386039734,0.49142858386039734,0.4465714395046234,0.4465714395046234,0.4465714395046234,0.4465714395046234,0.4465714395046234,0.3779999911785126,0.36399999260902405,0.36399999260902405,0.13657142221927643,0.13285714387893677,1.0,1.0,-0.07989483326673508,-0.006391586735844612,0.12889699637889862,-0.4667,0.0,-0.4667
1782852172,35,1782852174.8953993,0.84375,0.7109375,0.734375,0.8046875,0.84375,0.859375,0.875,0.875,0.828125,0.84375,0.859375,0.875,0.890625,0.90625,0.921875,0.9375,0.953125,0.9765625,1.0,0.0078125,0.11428571492433548,0.6142857074737549,0.350857138633728,0.4465714395046234,0.46799999475479126,0.46799999475479126,0.49142858386039734,0.49142858386039734,0.4465714395046234,0.4465714395046234,0.4465714395046234,0.4465714395046234,0.4465714395046234,0.3779999911785126,0.36399999260902405,0.36399999260902405,0.13657142221927643,0.13285714387893677,1.0,1.0,-0.07989483326673508,-0.006391586735844612,0.12889699637889862,-0.451,0.0,-0.451
1782852172,36,1782852174.9381518,0.8515625,0.7109375,0.734375,0.8046875,0.8359375,0.859375,0.875,0.875,0.828125,0.84375,0.859375,0.875,0.890625,0.90625,0.921875,0.9375,0.953125,0.9765625,1.0,0.0078125,0.11428571492433548,1.0,0.33885714411735535,0.46799999475479126,0.46799999475479126,0.46799999475479126,0.49142858386039734,0.49142858386039734,0.4465714395046234,0.4465714395046234,0.427142858505249,0.4465714395046234,0.4465714395046234,0.36399999260902405,0.3779999911785126,0.18885713815689087,0.16371428966522217,0.1534285694360733,0.32742857933044434,1.0,0.08948221057653427,-0.07563377171754837,0.011717909015715122,-0.1137,0.0,-0.1137
1782852172,37,1782852174.9565535,0.8515625,0.7109375,0.7265625,0.796875,0.8359375,0.859375,0.875,0.875,0.828125,0.84375,0.859375,0.875,0.890625,0.90625,0.921875,0.9375,0.953125,0.9765625,1.0,0.0078125,0.11428571492433548,1.0,0.33885714411735535,0.4465714395046234,0.46799999475479126,0.46799999475479126,0.49142858386039734,0.5171428322792053,0.4465714395046234,0.4465714395046234,0.4465714395046234,0.46799999475479126,0.4465714395046234,0.3779999911785126,0.3779999911785126,0.3779999911785126,0.17228572070598602,0.14028571546077728,0.2977142930030823,1.0,-0.04048004746437073,-0.019174760207533836,-0.00532632227987051,0.0,0.0,0.0
1782852172,38,1782852175.0232034,0.84375,0.703125,0.7265625,0.796875,0.8359375,0.859375,0.8671875,0.8671875,0.8203125,0.84375,0.8515625,0.875,0.890625,0.8984375,0.9140625,0.9296875,0.953125,0.96875,1.0,0.0078125,0.11428571492433548,1.0,0.33885714411735535,0.4465714395046234,0.46799999475479126,0.46799999475479126,0.49142858386039734,0.5171428322792053,0.4465714395046234,0.4465714395046234,0.4465714395046234,0.46799999475479126,0.4465714395046234,0.3779999911785126,0.3779999911785126,0.3779999911785126,0.17228572070598602,0.14028571546077728,0.2977142930030823,1.0,-0.04048004746437073,-0.019174760207533836,-0.00532632227987051,0.0,0.0,0.0
1782852172,39,1782852175.0703578,0.84375,0.703125,0.71875,0.7890625,0.828125,0.8515625,0.8671875,0.8671875,0.8203125,0.8359375,0.8515625,0.8671875,0.8828125,0.8984375,0.9140625,0.9296875,0.9453125,0.96875,1.0,0.0078125,0.1128571406006813,1.0,0.33885714411735535,0.46799999475479126,0.46799999475479126,0.427142858505249,0.49142858386039734,0.49142858386039734,0.46799999475479126,0.4465714395046234,0.4465714395046234,0.46799999475479126,0.4465714395046234,0.36399999260902405,0.36399999260902405,0.427142858505249,0.13657142221927643,0.15600000321865082,0.30714285373687744,1.0,-0.03302319720387459,-0.019174760207533836,0.05645901337265968,0.0,0.0,0.0
